Avg_50,Avg_200,Week_52_High,Week_52_Low,Vol_Avg_10_Day,Vol_Avg_3_Months,Held_By_Institusion(%),Perf_Week(%),Perf_Month(%),Perf_Quarter(%),Perf_Half_Year(%),Perf_Year(%),Analyst_Mean_Target_Price,Current_Stock_Price,Last_Q_Net,Prev_Q_Net,Last_Q_Net - Prev_Q_Net,Sector,Symbol
2.3324,2.7852,4.49,1.89,126380.0,92630.0,0.198,-0.087,-0.1209,-0.2703,-0.37,-0.2348,3.38,1.93,-2.24,-1.37,-0.8700000000000001,Real Estate,SOHO
80.02,78.68,93.26,62.6,347390.0,312570.0,0.8173,0.034,0.0131,0.0542999999999999,-0.0175,0.124,86.88,80.23,70.58,71.41,-0.8299999999999983,unknown,SSB
53.58,46.32,61.93,29.26,33970.0,24020.0,0.5093,0.0805,-0.0098,0.1689999999999999,0.1677,0.7184999999999999,58.5,52.74,8.88,8.9,-0.019999999999999574,Financial Services,SMBC
42.02,39.59,45.36,30.79,168300.0,100550.0,0.5184000000000001,0.0233999999999999,0.0098999999999999,0.0881,0.0978,0.3639,43.4,41.81,32.56,32.8,-0.23999999999999488,Financial Services,SBSI
1.3816,1.5398,3.86,1.01,70300.0,166550.0,0.0683,0.0,-0.1333,-0.1522,-0.1818,0.17,27.67,1.19,0.02,-0.23,0.25,Industrials,SGRP
5.1604,3.9911,11.98,1.28,3780000.0,14820000.0,0.0758,-0.1689999999999999,-0.4158,-0.4957,0.1303,1.0345,10.0,3.14,0.02,-0.23,0.25,Technology,ANY
10.1,10.1,10.19,10.03,11940.0,506590.0,0.0005,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,SHCAU
27.01,24.1,30.46,16.37,70140.0,84720.0,0.429,0.0416,0.0438,0.1823,0.2723,0.7495,33.0,29.17,17.65,17.63,0.019999999999999574,Financial Services,STXB
9.75,9.87,12.86,7.16,103970.0,106860.0,0.8245,0.0250999999999999,-0.0654,-0.1036,-0.0644,-0.1979,27.67,9.08,-2.49,-0.72,-1.7700000000000002,Healthcare,SPOK
9.85,9.85,10.02,9.79,7280.0,67600.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,SMAP
9.74,9.7,10.0,9.6,15240.0,26770.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,SPTK
15.25,17.07,18.05,10.49,1340000.0,1010000.0,1.0607,0.0134,-0.3361,-0.3589,-0.3596,-0.3646,17.5,11.78,21.86,17.72,4.140000000000001,Consumer Cyclical,SPWH
68.42,72.86,96.48,51.72,407260.0,345280.0,0.9107,-0.1174,-0.099,-0.0281,-0.261,-0.1623,116.0,61.78,-41.04,-47.01,5.969999999999999,Healthcare,SWTX
8.73,8.43,9.51,6.77,52540.0,47930.0,0.2153999999999999,0.0368,-0.0237999999999999,0.0412,0.0112,0.2555,27.67,8.63,0.02,-0.23,0.25,Financial Services,FUND
25.64,25.36,30.61,19.13,2010000.0,1960000.0,1.1032,0.0828999999999999,0.1093,0.2749,0.2092999999999999,0.4637,25.88,29.84,0.02,-0.23,0.25,Consumer Defensive,SFM
5.2176,6.9864,10.47,2.15,2290.0,10770.0,0.0151,0.0141999999999999,-0.2425,-0.3877,-0.5733,0.4079,14.0,4.28,0.02,-0.23,0.25,Energy,SLNG
1.3612,2.747,8.52,0.86,505260.0,621220.0,0.0385999999999999,0.0181,-0.1945,-0.515,-0.7312000000000001,-0.7629,4.0,0.93,8.71,7.85,0.8600000000000012,Industrials,STAF
8.73,6.48,11.04,2.35,862400.0,707490.0,0.2996999999999999,0.0212,0.1404,0.1495,0.4855,2.4213,27.67,8.69,-2.07,6.11,-8.18,Communication Services,STGW
20.43,20.33,26.0,8.66,1160000.0,2080000.0,0.5926,0.0571,-0.0165,-0.0698,-0.0645,1.5469,33.86,21.45,0.02,-0.23,0.25,Industrials,SBLK
112.91,113.96,126.32,95.92,5580000.0,6800000.0,0.71,0.0545,0.051,0.0375,0.0409,0.1018,122.72,116.63,1764.4,1153.4,611.0,unknown,SBUX
2.5048,2.7208,3.32,2.08,91900.0,129440.0,0.5065999999999999,-0.0137,-0.1595,-0.203,-0.2312999999999999,-0.0649,4.5,2.13,0.02,-0.23,0.25,Industrials,GASS
1.6828,1.8963,2.9,0.76,93000.0,88650.0,0.4856,-0.1709,-0.1813,-0.3483,-0.345,0.6688,27.67,1.45,-19.49,-11.02,-8.469999999999999,Industrials,STCN
11.13,11.82,15.14,8.81,1130000.0,756370.0,0.3463,-0.0382,-0.0314,-0.2405,-0.2229,0.0353,15.17,9.86,-26.68,-3.01,-23.67,Technology,SMRT
61.28,68.36,79.97,55.76,402640.0,389890.0,1.0061,0.0377,-0.0097,-0.1422,-0.1687,-0.1332,79.5,60.39,0.02,-0.23,0.25,Industrials,SRCL
23.21,23.93,28.99,18.78,743510.0,393060.0,0.7365999999999999,0.0208,-0.1873999999999999,-0.2069,-0.1115,0.0353,31.25,20.26,0.02,-0.23,0.25,Technology,STER
27.12,42.64,113.76,17.47,3120000.0,3080000.0,0.852,0.0026,-0.2797,-0.5193,-0.6851999999999999,-0.6925,25.0,20.02,0.02,-0.23,0.25,Consumer Cyclical,SFIX
23.9,29.64,71.58,17.76,245730.0,188890.0,0.5623,0.1124,-0.0935999999999999,-0.111,-0.3265,-0.6169,58.7,24.24,-22.6,-21.97,-0.6300000000000026,Healthcare,STOK
22.07,21.54,24.19,18.89,18590.0,10440.0,0.2562,-0.0218,0.0056,-0.0124,-0.0186,0.1221,23.5,21.95,7.36,13.02,-5.659999999999999,Financial Services,BANX
23.27,48.25,95.12,14.02,7410000.0,7280000.0,0.7968000000000001,-0.0272,-0.0302,-0.5458,-0.7651,-0.8105,38.66,17.12,-1251.71,529.18,-1780.8899999999999,Technology,STNE
1.5982,1.5878,2.84,1.3,34730.0,36120.0,0.6817,-0.0210999999999999,-0.0608,-0.2404,-0.109,-0.0855,4.3,1.4,-0.52,1.08,-1.6,Healthcare,SSKN
28.5,24.19,56.95,17.82,889830.0,1200000.0,0.7351000000000001,-0.0033,-0.1155,0.107,-0.0758,0.1832,38.14,25.14,-21.85,-18.73,-3.120000000000001,Technology,SSYS
60.67,73.23,96.73,52.67,193460.0,191460.0,0.9916,-0.0158,0.0405,-0.1932,-0.2397,-0.3835,72.0,58.66,3.85,19.98,-16.13,Consumer Defensive,STRA
9.76,9.72,9.88,9.49,200.0,8890.0,0.3938,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,SCAQ
38.37,42.36,67.28,31.89,7190.0,14110.0,0.7198,-0.0411,-0.0626999999999999,-0.0567999999999999,-0.1858,-0.222,65.0,36.5,0.1,2.93,-2.83,Consumer Cyclical,STRT
1.5708,1.7543,3.86,1.28,113210.0,73750.0,0.4508,-0.0268,-0.0268,-0.1104,-0.1808,-0.0993999999999999,3.0,1.44,-4.31,-0.06,-4.25,Healthcare,STRM
4.5944,7.6903,14.0,3.17,5060000.0,919600.0,0.2577,0.049,0.2779,-0.1103,-0.5228,-0.5418999999999999,13.0,4.79,-8.71,-0.79,-7.920000000000001,Consumer Defensive,SNAX
25.5,25.5,25.79,24.9,18320.0,18320.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,SSSSL
10.16,11.59,23.92,7.39,10990.0,23270.0,0.4326,0.0287,0.0266999999999999,0.2282999999999999,-0.1642,-0.3018,27.67,10.15,0.25,1.35,-1.1,Consumer Defensive,SUMR
9.71,9.67,9.76,9.49,450.0,34850.0,0.1165,-0.0021,0.0,0.0125,-0.1115,0.0353,27.67,9.72,0.02,-0.23,0.25,Financial Services,SMIH
2.0244,3.0485,7.06,1.26,308670.0,276560.0,0.094,0.0375999999999999,-0.2291,-0.4792,-0.6559,-0.6396999999999999,7.83,1.45,-2.06,-3.4,1.3399999999999999,Technology,WISA
6.9,10.36,17.07,5.81,881260.0,862830.0,0.7492,-0.0449,0.0803,-0.2829,-0.4615999999999999,-0.4047,27.67,6.81,0.02,-0.23,0.25,Consumer Defensive,STKL
27.46,25.75,57.52,19.34,3140000.0,3810000.0,0.3418,-0.0255,-0.3206,-0.0875,-0.308,-0.1823999999999999,26.58,21.32,-84.38,75.21,-159.58999999999997,Technology,SPWR
4.88,8.0644,29.37,3.0,1800000.0,1580000.0,0.3888,-0.1433,-0.3565,-0.4891,-0.7098,-0.3788,6.65,3.24,-6.46,-1.87,-4.59,Technology,SUNW
41.55,37.84,47.14,30.52,237540.0,215520.0,0.7212999999999999,0.0684999999999999,0.1211,0.2410999999999999,0.2948,0.492,54.5,44.92,25.44,39.16,-13.719999999999995,Technology,SMCI
0.7344,1.1394,2.95,0.4,3990000.0,1330000.0,0.1243,-0.2067999999999999,-0.4007,-0.5607,-0.6769,-0.667,2.0,0.67,0.02,-0.23,0.25,Industrials,SPCB
23.77,24.24,29.33,20.11,38770.0,28580.0,0.4259,0.0533999999999999,-0.0366,-0.0706,-0.0757,0.0189,34.0,21.9,8.2,4.58,3.619999999999999,Consumer Cyclical,SGC
49.23,53.6,62.27,41.59,57870.0,50670.0,0.9109,0.0404,0.0799,-0.1339,-0.1033999999999999,0.1698,72.5,48.89,0.02,-0.23,0.25,Healthcare,SRDX
6.16,6.94,14.4,4.64,581210.0,609080.0,0.5974,-0.0868999999999999,-0.1745,-0.3693,-0.366,-0.4768,16.75,4.84,-19.89,-18.98,-0.9100000000000001,Healthcare,SURF
3.0917,6.4874,28.5,2.014,156950.0,1190000.0,0.0002,-0.08,-0.1303,-0.655,-0.655,-0.691,27.67,2.1,-1.66,-0.21,-1.45,Technology,SURG
7.88,8.07,14.0,5.49,68610.0,46910.0,0.6792,0.0227,-0.2536,-0.0424,-0.3184,0.0353,16.67,6.76,-14.02,-10.83,-3.1899999999999995,Healthcare,SRZN
254.16,178.14,299.39,95.9,442660.0,397070.0,0.9459,0.0857,0.0291,0.6154,0.8801000000000001,2.2272,273.18,291.51,40.2,19.0,21.200000000000003,Technology,SYNA
2.588,2.8507,6.59,2.15,743420.0,524630.0,0.5079,-0.0667,-0.125,-0.0325,-0.337,-0.4722999999999999,5.71,2.43,-8.11,-2.47,-5.639999999999999,Technology,SNCR
98.15,89.61,104.18,66.01,519470.0,559580.0,0.8713,0.0512,0.0237,0.1524,0.1438,0.5243,112.38,103.48,78.24,41.91,36.33,Healthcare,SYNH
2.5514,3.1547,5.11,2.15,231330.0,280120.0,0.3873,-0.0084,-0.0207,-0.1712999999999999,-0.3907,0.1232,8.6,2.43,-16.02,-14.48,-1.5399999999999991,Healthcare,SYBX
3.0534,3.3317,7.89,1.41,127460.0,158810.0,0.0886999999999999,-0.1165,-0.2029,-0.407,-0.4086,0.5278,27.67,2.33,0.29,3.82,-3.53,Consumer Cyclical,SYPR
205.17,198.92,224.56,145.82,981750.0,1070000.0,0.7402,0.0365,-0.0458,-0.0216,-0.0022,0.3519,210.86,198.92,777.2,815.7,-38.5,Financial Services,TROW
0.6556,1.032,3.79,0.45,2340000.0,2580000.0,0.1765,-0.1417,-0.2603,-0.4851,-0.6104999999999999,-0.597,1.78,0.5,-13.96,-12.47,-1.4900000000000002,Healthcare,TTOO
9.73,9.64,9.95,2.47,6910.0,22980.0,0.4111,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TBSA
13.49,13.19,14.15,11.8,3460.0,4150.0,0.0003,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TCBC
5.8208,13.9708,35.1,4.52,1290000.0,818530.0,1.0333,-0.0358,-0.1036999999999999,-0.4573,-0.7209,-0.8481000000000001,24.9,4.72,0.02,-0.23,0.25,Healthcare,TCRR
4.36,2.83,14.52,1.12,652040.0,5430000.0,0.0076,-0.1654,-0.0842,1.3043,0.6122,1.5541999999999998,27.67,4.27,0.02,-0.27,0.29000000000000004,Consumer Defensive,PETZ
6.14,6.48,9.25,5.08,124870.0,246700.0,0.6153,-0.1626999999999999,0.1467,0.1204,0.0293,0.0161,27.67,6.39,-0.83,-1.72,0.89,Technology,TESS
10.76,11.57,10.17,9.97,226075.0,241960.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,ZVZZT
18.88,19.84,22.54,16.95,199180.0,182020.0,0.8995000000000001,0.0210999999999999,-0.0260999999999999,-0.0711,-0.1177,0.0305,21.0,17.92,278.83,278.93,-0.10000000000002274,Financial Services,TFSL
9.83,9.83,10.0,9.78,18100.0,71030.0,0.06,0.0008,-0.0040999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,9.82,0.02,-0.23,0.25,Financial Services,TGVC
10.11,10.11,10.19,10.0,5640.0,386380.0,0.2703,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,USCTU
10.06,10.06,10.15,9.97,29920.0,1030000.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,TLGYU
1.532,2.3621,6.5,1.07,625330.0,1900000.0,0.0368,-0.2532999999999999,0.4483,0.3125,-0.4167,-0.5932,27.67,1.71,0.02,-0.23,0.25,Industrials,TOMZ
7.95,8.44,10.16,6.93,111080.0,242490.0,0.7814,0.0039,0.0598,0.0209,-0.1146,0.0909,12.0,7.96,0.02,-0.23,0.25,Energy,TRMD
22.35,38.36,81.36,14.05,1390000.0,1040000.0,1.0284,-0.1155,-0.213,-0.5667,-0.701,-0.7204999999999999,30.43,15.25,-30.68,-39.8,9.119999999999997,Industrials,TPIC
5.6,4.9,29.0,1.3,47870.0,474430.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Technology,TROO
7.2,8.19,14.71,4.53,94220.0,39430.0,0.5528,-0.0062,-0.3902,-0.4377,-0.1115,0.0353,21.5,5.0,0.02,-0.23,0.25,Healthcare,TCRX
14.1,14.21,15.36,11.73,1110000.0,997280.0,1.0651000000000002,0.0407,0.0533,0.1678,0.0364,0.0873,17.79,14.9,0.02,-0.23,0.25,Technology,TTMI
9.77,9.75,10.25,9.6,84830.0,37750.0,0.6581999999999999,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TZPS
16.54,33.88,69.31,10.05,837520.0,668640.0,0.94,-0.0962,0.1762999999999999,-0.5117,-0.7238,-0.6678000000000001,21.41,14.39,-17.11,-21.08,3.969999999999999,Healthcare,TRHC
175.84,171.27,214.91,144.58,1000000.0,1220000.0,0.893,0.0048,0.0630999999999999,0.1893,0.0185,-0.1094,214.54,180.26,10.3,152.26,-141.95999999999998,Communication Services,TTWO
4.7974,8.6379,33.9,3.64,173550.0,190090.0,0.7685,-0.0968,-0.1289,-0.3488,-0.6446,0.0353,6.0,4.14,0.02,-0.23,0.25,Healthcare,TLIS
2.818,4.364,16.86,1.82,70610.0,119980.0,0.0063,-0.1535,-0.363,-0.2548,-0.6029,-0.3107,27.67,1.98,0.02,-0.23,0.25,Technology,TAOP
3.855,3.5366,5.49,1.5,176030.0,108550.0,0.8306,0.0816,-0.0412999999999999,-0.0159,0.0,1.3043,5.67,3.68,6.67,-0.91,7.58,Energy,TH
52.43,49.03,85.49,26.66,690860.0,1290000.0,1.4498,0.1175,0.1905,-0.1964999999999999,0.6168,0.0353,68.33,55.62,0.02,-0.23,0.25,Technology,TASK
16.9,18.89,27.8,14.81,792590.0,1300000.0,0.1687,-0.0935,-0.1046,-0.171,-0.2858,-0.3245,21.33,15.97,-8.17,-53.2,45.03,Consumer Defensive,TTCF
11.1,11.54,12.43,9.84,3770.0,3420.0,0.1783,0.0645,-0.0118,-0.0397,-0.0978,0.063,27.67,10.77,0.18,0.06,0.12,Industrials,TAYD
96.49,81.18,111.44,58.37,183060.0,219800.0,1.0384,0.0412999999999999,-0.0076,0.1536,0.2473,0.6777,110.78,99.6,9.98,5.12,4.86,Communication Services,TTGT
28.9,21.35,34.9,6.5,495330.0,659620.0,0.2176,0.0512,-0.1603,0.2257,0.2382999999999999,2.7857,32.67,26.11,20.92,19.23,1.6900000000000013,Basic Materials,TGLS
1.497,1.7247,2.58,1.03,13780.0,10390.0,0.0311,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Industrials,TGEN
9.84,9.82,11.01,9.62,23400.0,30890.0,0.7229000000000001,0.002,0.0046999999999999,0.0102,-0.002,0.0353,27.67,9.84,0.02,-0.23,0.25,Financial Services,TEKK
19.79,28.71,41.84,14.43,846300.0,882650.0,0.5174,-0.0233999999999999,-0.0445,-0.4557,-0.5451,-0.5015,24.5,15.71,-5.39,-18.73,13.34,Technology,TLS
9.63,15.05,41.55,5.02,97640.0,26040.0,0.3165,-0.2130999999999999,-0.472,-0.6423000000000001,-0.5277000000000001,-0.8283,37.0,5.62,-8.11,-7.06,-1.0499999999999998,Healthcare,TPST
52.42,44.98,58.45,35.32,1070000.0,849680.0,0.8351000000000001,0.0065,0.1002,0.2217,0.3458,0.0876,66.07,56.37,-16.25,-11.64,-4.609999999999999,Technology,TENB
21.92,21.69,32.0,15.35,136370.0,104200.0,0.5539999999999999,-0.0016,0.0289,-0.0399,-0.1115,0.0353,35.67,19.6,-18.26,-15.21,-3.0500000000000007,Healthcare,TNYA
9.76,9.73,10.19,9.62,44650.0,19430.0,0.5075,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TRCA
9.71,9.71,10.15,9.66,22810.0,64660.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TRTL
1056.69,780.01,1243.49,539.49,24390000.0,26570000.0,0.4242,0.1573,-0.0447,0.3902,0.598,0.6309,849.92,1086.7,1618.0,1142.0,476.0,Consumer Cyclical,TSLA
176.03,144.38,192.91,113.15,332590.0,254680.0,0.9144,0.0535,-0.1003,0.1354,0.3918,0.4698,196.0,169.37,82.95,51.9,31.050000000000004,Industrials,TTEK
60.07,64.13,93.26,54.27,473880.0,409590.0,0.9842,0.0355,0.0495,-0.0147,-0.0476999999999999,0.0365,68.08,60.84,51.14,51.09,0.04999999999999716,Financial Services,TCBI
191.72,189.59,202.26,160.76,4220000.0,4370000.0,0.8542000000000001,0.0237999999999999,-0.0184,-0.0116999999999999,-0.0077,0.1838,205.18,190.99,1947.0,1931.0,16.0,Technology,TXN
88.39,93.67,110.75,73.2,771320.0,870280.0,0.9343,0.0519,0.0882,-0.0139,-0.0545,0.152,100.71,92.04,52.61,75.48,-22.870000000000005,Consumer Cyclical,TXRH
10.76,11.57,11.23,11.23,226075.0,241960.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,KEYW
3.3194,3.5433,4.46,2.13,106600.0,101850.0,0.2548,-0.0601,-0.0748,-0.2184,-0.2345,0.2273,27.67,3.03,0.02,-0.23,0.25,Healthcare,THTX
14.94,15.14,24.54,8.65,478590.0,332950.0,0.5528,0.1674,-0.2346,-0.0588999999999999,-0.1115,0.0353,25.0,11.72,-7.37,-0.23,-7.14,Healthcare,THRX
9.9,9.86,10.1,9.01,119750.0,208130.0,0.768,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,THMA
19.18,19.69,20.95,17.06,274650.0,117610.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,TBLD
29.06,28.71,34.43,24.14,989710.0,544180.0,0.0605,0.0281,-0.1382,-0.043,-0.1115,0.0353,34.18,27.27,-25.23,18.15,-43.379999999999995,Technology,TWKS
17.72,20.87,31.86,12.43,1280000.0,1070000.0,1.1041,-0.0279,-0.3021999999999999,-0.3854999999999999,-0.5561,0.0353,28.36,13.34,-14.71,-14.38,-0.33000000000000007,Consumer Cyclical,TDUP
9.89,9.89,9.98,9.83,20690.0,24710.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,THAC
9.74,9.74,10.19,9.55,5060.0,45640.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,THCP
2.4158,12.2755,103.87,1.45,936620.0,391950.0,0.0765,0.0745,-0.2412,-0.514,-0.7214,0.0353,27.67,1.88,0.02,-0.23,0.25,unknown,TIRX
9.75,9.73,9.95,9.59,22460.0,23620.0,0.3514,0.001,-0.0081,0.0083,-0.1115,0.0353,27.67,9.86,0.02,-0.23,0.25,Financial Services,TIOA
9.78,9.82,10.21,3.72,110370.0,29770.0,0.5544,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TSIB
1.0416,1.5098,3.47,0.59,611510.0,757940.0,0.0344,-0.1414,-0.0883,-0.5893999999999999,-0.6278,-0.6445000000000001,27.67,0.67,0.02,-0.23,0.25,Healthcare,TMDI
4.3272,4.3272,6.5,3.31,394610.0,1180000.0,0.5528,-0.0962,0.0212,-0.0588999999999999,-0.1115,0.0353,27.67,3.86,-2.32,-1.16,-1.16,Healthcare,TIVC
0.4836,0.8292,2.12,0.36,12470000.0,17010000.0,0.2155,-0.0683,-0.2366,-0.3714,-0.6718000000000001,-0.4438,2.62,0.37,-18.53,-23.55,5.02,Healthcare,TNXP
2.7488,2.4948,3.1,1.18,590.0,592.0,0.0,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Basic Materials,TORM
10.76,11.57,19.4,9.71,226075.0,241960.0,0.5528,0.0055,-0.0295,-0.16,-0.1948,-0.1552,27.67,38.15,0.02,-0.23,0.25,unknown,TPAY
0.4494,0.6363,1.78,0.351,2310000.0,2770000.0,0.0641,-0.0926,-0.0332,-0.2344,-0.5454,-0.5194,1.5,0.39,-9.09,-7.42,-1.67,Industrials,TBLT
31.88,31.08,34.32,21.76,181570.0,157430.0,0.5173,0.0183,0.0179,0.0275,0.044,0.3809,35.5,31.68,72.59,72.56,0.030000000000001137,Financial Services,TOWN
9.91,9.89,10.06,9.72,2960.0,15360.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,UPTD
9.85,9.74,9.99,9.58,1570.0,5000.0,0.5528,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,Financial Services,TUGC
94.52,86.01,102.33,59.35,648110.0,561680.0,1.0074,0.0661,0.0345,0.2294999999999999,0.1903999999999999,0.6304,101.0,101.28,54.76,55.32,-0.5600000000000023,Financial Services,TW
2.7915,2.9775,7.0,2.35,58820.0,148960.0,0.5528,-0.0281,-0.1712,-0.2317,-0.1115,0.0353,27.67,2.49,0.02,-0.23,0.25,Healthcare,RNAZ
24.25,28.6,49.5,17.19,190130.0,214300.0,0.7020000000000001,-0.0533999999999999,-0.089,-0.3753,-0.3964,0.0581,44.0,20.3,-12.96,-10.67,-2.290000000000001,Healthcare,TMDX
88.11,65.89,101.05,32.54,28980.0,35360.0,0.7594,0.0473,0.0401999999999999,0.4241,0.6531999999999999,1.7372,90.0,93.67,3.02,3.69,-0.6699999999999999,Industrials,TRNS
10.3,13.25,19.83,8.67,48250.0,86330.0,0.3211,-0.0677,-0.0084,-0.188,-0.3564,0.0192999999999999,19.0,9.81,0.02,-0.23,0.25,Communication Services,TZOO
19.56,26.23,37.17,15.0,482970.0,316880.0,0.2563,0.0681,0.0179,-0.3782,-0.4529999999999999,0.0353,34.0,18.2,-6.42,-5.08,-1.3399999999999999,Healthcare,TMCI
0.9942,1.7458,3.64,0.661,227830.0,543500.0,0.7173999999999999,-0.0056,-0.2957,-0.4926,-0.6933,-0.7395999999999999,8.0,0.74,-7.25,-9.79,2.539999999999999,Healthcare,TRVI
29.89,23.75,31.24,16.85,180950.0,478730.0,0.8338,0.0483,0.0172,0.4306,0.512,0.8528,30.5,30.74,0.02,-0.23,0.25,Financial Services,TSC
6.91,5.1,9.57,3.55,385760.0,317090.0,0.8556999999999999,0.0388,0.27,1.0172,1.1667,0.2648999999999999,15.67,9.27,-39.67,-33.55,-6.1200000000000045,Healthcare,TCDA
12.55,12.02,17.5,10.58,1010000.0,241960.0,0.5889,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,TDAC
17.71,11.96,19.06,5.8,3670000.0,1840000.0,0.7609,0.002,-0.0163999999999999,-0.0588999999999999,-0.1115,0.0353,27.67,12.23,0.02,-0.23,0.25,unknown,TRIL
86.62,83.9,96.49,65.28,1040000.0,1030000.0,1.0102,0.0123,0.0101,0.0366999999999999,0.0681,0.3289,97.44,88.04,124.0,138.9,-14.900000000000006,Technology,TRMB
29.19,38.08,64.95,23.52,2330000.0,2650000.0,0.8240999999999999,0.021,0.0237,-0.2011,-0.3248,-0.0195,37.33,27.86,0.02,-0.23,0.25,Consumer Cyclical,TRIP
123.19,94.09,136.01,48.31,302040.0,175230.0,0.8249,0.0886999999999999,-0.071,0.2288,0.626,1.4847,130.57,119.63,25.23,25.21,0.019999999999999574,Financial Services,TBK
123.84,99.44,158.25,69.74,284140.0,405000.0,0.936,0.0121,0.0554,0.6258,0.1452999999999999,0.1167,143.25,131.39,0.02,-0.23,0.25,Financial Services,TRUP
33.33,34.43,41.47,29.78,82970.0,75350.0,0.6839,0.0255,0.0318,0.0308999999999999,-0.0291,0.0185,34.0,33.28,19.25,19.29,-0.03999999999999915,Financial Services,TRST
2.4068,3.2337,5.01,1.0,346110.0,410600.0,0.7681999999999999,-0.1110999999999999,-0.177,-0.3127,-0.5556,0.0353,6.0,2.22,-14.6,-18.86,4.26,Consumer Defensive,TUEM
42.7,64.96,141.3,34.58,621200.0,550740.0,1.0014,-0.0278,0.2218,-0.3122,-0.3999,-0.6108,130.0,48.72,-66.33,-56.27,-10.059999999999995,Healthcare,TPTX
9.73,9.69,9.99,9.61,8760.0,28810.0,0.5309,0.001,0.0,0.0083,0.0052,0.0353,27.67,9.72,2.5,-1.92,4.42,Financial Services,TWLV
3.68,4.0109,7.58,2.83,91410.0,109640.0,0.1748,0.3354,0.2089,0.1956,-0.1115,0.0353,27.67,4.18,-0.38,0.05,-0.43,Consumer Cyclical,VEEE
21.0,19.82,31.36,11.37,479690.0,248830.0,0.7513,0.1085999999999999,-0.4484,-0.1851,-0.1115,0.0353,31.0,13.9,-6.64,-5.51,-1.13,Healthcare,TYRA
116.91,131.29,150.2,106.7,4510000.0,5090000.0,0.4219,-0.0286,0.0374,-0.0817,-0.1877,-0.1164,168.36,117.43,691.0,978.0,-287.0,Communication Services,TMUS
6.41,5.98,10.44,4.51,6440.0,21390.0,0.6926000000000001,0.0239,-0.0077,0.0963,0.0789,0.4132,27.67,6.37,-0.97,-2.48,1.51,Industrials,TATT
13.91,13.69,14.4,10.11,374680.0,209330.0,0.2596,0.0235,0.008,0.0296,0.0591,0.3137999999999999,14.7,13.58,47.62,42.87,4.75,Financial Services,CGBD
